acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year,cluster
0.5539999999999999,['The Beatles'],0.371,148253,0.7240000000000001,0,7y1hMqXNa0dKQLZH7CKbUG,0.0,2,0.299,-9.792,1,56,1963-11-22,0.0562,170.377,0.916,1963,12
0.652,['Lesley Gore'],0.675,96000,0.64,0,0AZb6ryK8LsFcvY1jWHO61,0.0,7,0.461,-8.742,1,53,1963-11-01,0.0544,119.7,0.965,1963,17
0.919,['Bob Dylan'],0.5670000000000001,412200,0.198,0,7ny2ATvjtKszCpLpfsGnVQ,0.0008710000000000001,4,0.135,-18.681,1,55,1963-05-27,0.0327,92.467,0.321,1963,2
0.546,['Kenny Burrell'],0.652,242347,0.35600000000000004,0,2kF9Ijd7I2Kk2P4bYqUmzG,0.000103,5,0.132,-13.733,0,56,1963,0.0419,148.822,0.56,1963,25
0.184,['The Beach Boys'],0.341,134133,0.416,0,62fX8EW16l8St2yL8rMer9,6.28e-05,11,0.0917,-9.574,1,51,1963-09-16,0.0265,102.886,0.499,1963,2
0.426,['Mary Wells'],0.6779999999999999,166733,0.405,0,00CmjeeHvAVKvx3tcIiZTy,0.0,2,0.109,-16.965,1,48,1963-01-01,0.0304,105.902,0.96,1963,3
0.8340000000000001,"['Peter, Paul and Mary']",0.381,177360,0.0848,0,62Yu8QL1g9pdbvN4XL9Rah,0.0,5,0.112,-17.77,1,54,1963,0.032,155.036,0.557,1963,0
0.925,"['Ella Fitzgerald', 'Count Basie']",0.28300000000000003,246160,0.0738,0,7sO8fLoq7H3er7C24UtLiF,0.0,7,0.105,-23.595,1,54,1963-09,0.0763,72.03399999999998,0.223,1963,26
0.6509999999999999,['The Beach Boys'],0.522,148533,0.37,0,1AJ5F0FMTC3yFU3ocjy1gE,0.0,2,0.142,-8.363999999999999,1,51,1963-09-16,0.0253,105.826,0.653,1963,3
0.698,['Julie London'],0.335,159107,0.508,0,5hbNSo9Ckl7ku8664sn0Jj,0.000382,5,0.0788,-11.763,1,59,1963,0.0473,86.29799999999999,0.767,1963,17
0.579,['Kenny Burrell'],0.8029999999999999,330440,0.335,0,18A1V1vsy5YgHFqb4galTw,0.0128,8,0.0849,-13.331,1,56,1963,0.0451,132.68200000000002,0.7859999999999999,1963,17
0.921,['Sam Cooke'],0.181,144907,0.359,0,7uIaBPSTlBaAQr1asfZ3B4,4.9000000000000005e-06,9,0.25,-12.46,1,50,1963-02,0.0498,80.954,0.3670000000000001,1963,26
0.918,['Elvis Presley'],0.355,187027,0.0922,0,6vXZs9rEQF7Nd6O8Ue7NrT,0.0007019999999999999,7,0.106,-17.747,1,55,1963-08-11,0.0515,65.952,0.191,1963,26
0.67,['Roy Orbison'],0.495,169160,0.435,0,5YsyqcewwE0c1ukzHVciS3,0.00038,0,0.13,-9.99,1,56,1963-07,0.0286,108.189,0.71,1963,3
0.544,['The Impressions'],0.701,173360,0.414,0,1PkoLMoX7j5ZVC0bnKhUY8,0.0,1,0.251,-12.339,1,49,1963-08-01,0.168,108.644,0.731,1963,3
0.774,['John Coltrane'],0.428,308933,0.0768,0,013grywiX7Qu6WVfnJ1opa,0.0487,0,0.123,-17.412,0,52,1963-01-01,0.0413,107.712,0.112,1963,13
0.871,['Andy Williams'],0.265,152693,0.301,0,4m4jcdYw18KGodeRCh1KFY,0.0,5,0.127,-11.589,0,48,1963-11-24,0.0313,136.42600000000002,0.184,1963,2
0.674,['Little Eva'],0.636,148627,0.893,0,1hClDWPgajpLIFjLOkFuau,0.00143,3,0.17600000000000002,-6.311,1,47,1963,0.047,129.664,0.887,1963,3
0.675,['The Beatles'],0.552,154160,0.644,0,6wfK1R6FoLpmUA9lk5ll4T,0.0,9,0.36,-9.129,1,54,1963-11-22,0.0372,122.546,0.961,1963,17
0.614,['The Crystals'],0.366,151133,0.7879999999999999,0,24bMh8AF6XZsklVgnHwlrP,3.61e-05,9,0.123,-7.001,1,55,1963,0.0385,135.869,0.589,1963,17
0.946,"['Stan Getz', 'Luiz Bonfá', 'Maria Toledo']",0.634,219093,0.28800000000000003,0,3QxAadrRx8aSEVd6Qzr8KF,0.163,4,0.366,-16.798,1,52,1963,0.0377,90.633,0.6709999999999999,1963,3
0.622,['The Beach Boys'],0.665,100933,0.701,0,75WMOzv7195ziyx0qEw1yE,6.48e-05,8,0.141,-6.607,1,48,1963-09-16,0.0329,133.85299999999998,0.977,1963,17
0.449,['Jack Jones'],0.354,149040,0.472,0,33yeTx321qQCaLyh2nE6BY,0.0,5,0.28,-13.215,0,52,1963-01-01,0.0464,96.026,0.541,1963,7
0.905,['Oscar Peterson Trio'],0.693,290160,0.0742,0,4fGgxzrQRyBTMcxtXzXQZj,0.431,0,0.15,-24.38,1,51,1963-01-01,0.0597,104.331,0.28600000000000003,1963,13
0.722,['Little Peggy March'],0.638,148160,0.44,0,3GQETOg4ZXyQ1jEFqfMoac,0.0,0,0.515,-10.892,1,50,1963-12-10,0.0348,125.495,0.904,1963,3
0.959,['Julie London'],0.192,169600,0.229,0,3esK0w6IPlcvCa27sqUYeg,0.00146,7,0.0693,-13.828,1,53,1963,0.0309,85.516,0.226,1963,26
0.919,['John Coltrane'],0.5539999999999999,463907,0.17,0,0ZciyueIR3Jl1gh4lbiLsk,0.495,3,0.131,-14.377,1,45,1963-09-01,0.0332,90.987,0.324,1963,9
0.669,['Bobby Bare'],0.501,162560,0.429,0,44AauRai27QWKEx4dKn0oU,0.0,7,0.539,-10.803,1,49,1963-12-11,0.0293,108.948,0.551,1963,29
0.943,['Eddy Arnold'],0.428,162333,0.18600000000000005,0,0rBoz4CbJGRIRgMyCXbPur,3.83e-05,3,0.108,-12.286,1,47,1963-11-19,0.0275,78.62899999999998,0.4970000000000001,1963,13
0.995,['Tsegue-Maryam Guebrou'],0.34700000000000003,193413,0.102,0,185EiYT58r61hdnHxjKVzT,0.858,8,0.115,-17.94,1,49,1963,0.0437,66.982,0.126,1963,22
0.434,['Elvis Presley'],0.602,151387,0.619,0,5jRnmQJAwBbtikNcvYbp3B,0.0,9,0.364,-11.751,1,54,1963-08-11,0.0768,139.6,0.902,1963,17
0.883,['Bob Dylan'],0.5379999999999999,199573,0.115,0,739sLmfUkVFoyPtb0C3263,8.420000000000001e-05,10,0.113,-19.536,1,51,1963-05-27,0.0335,102.296,0.312,1963,2
0.943,['Andy Williams'],0.205,201640,0.168,0,2Lk1mO78gqC0CxlNkldTWh,0.0,0,0.104,-12.561,1,46,1963-11-24,0.0313,83.13799999999998,0.147,1963,13
0.906,['Sam Cooke'],0.315,206160,0.282,0,7zeFeBZVVmhlEFWxPLfxIn,0.0,7,0.165,-13.078,1,48,1963-02,0.0342,156.171,0.34600000000000003,1963,2
0.652,['The Platters'],0.491,119667,0.451,0,7uUuKwcPbPU1vcw2HTtG9O,0.0,2,0.675,-9.89,1,51,1963,0.0372,77.913,0.7390000000000001,1963,29
0.932,['Patsy Cline'],0.493,147027,0.0719,0,1D2mV1f9QkklP6vy0sdBI9,2.04e-06,7,0.607,-19.293,1,48,1963-06-10,0.0317,104.018,0.385,1963,29
0.82,['Oscar Peterson Trio'],0.47,203467,0.308,0,4aThNuFztJ15YremppiZUJ,0.039,5,0.115,-18.663,1,50,1963-01-01,0.0369,115.459,0.857,1963,17
0.863,['Peggy Lee'],0.29600000000000004,181200,0.23,0,0DrD6LrQzaObJaJHlCDfiW,0.000155,4,0.109,-17.38,0,46,1963-06-11,0.045,79.10300000000002,0.217,1963,13
0.613,['Bob Dylan'],0.556,271360,0.273,0,7xVpkVkd1klTzLJEysIR7z,3.27e-06,5,0.188,-15.973,1,51,1963-05-27,0.0372,166.06400000000005,0.6920000000000001,1963,0
0.316,['Antônio Carlos Jobim'],0.613,145960,0.187,0,5lIHXOftJDoJMOsi9IV5Nu,0.544,7,0.076,-22.096,1,56,1963-01-01,0.0347,121.209,0.609,1963,2
0.6609999999999999,"['Leroy Anderson', 'John Williams', 'Boston Pops Orchestra']",0.564,172240,0.312,0,6iPts9xlqad89veX2qCYlx,0.0977,10,0.106,-17.257,1,45,1963,0.0355,115.237,0.716,1963,17
0.795,['Darlene Love'],0.423,172920,0.7759999999999999,0,7IiWdCebKD9AhpHhqzqhBN,0.0,10,0.201,-7.08,1,49,1963,0.0578,122.236,0.396,1963,17
0.7170000000000001,['Patsy Cline'],0.7040000000000001,126493,0.234,0,0sLeL8h8khqsUn3fjKPUZa,0.0,8,0.0642,-21.506,1,46,1963-06-10,0.0322,102.423,0.742,1963,17
0.898,['Andy Williams'],0.281,148267,0.248,0,5abWgHuKdRhWotjDxhvj5k,0.00675,0,0.113,-14.578,1,45,1963-11-24,0.0282,92.375,0.13,1963,13
0.5720000000000001,['Thelonious Monk'],0.698,385467,0.278,0,0488kXJ1YnLMrrM1ssJnev,0.0233,5,0.105,-15.425,1,49,1963,0.0508,81.079,0.77,1963,3
0.5429999999999999,"['Louis Armstrong', 'Duke Ellington']",0.7140000000000001,240040,0.226,0,4M5Mnz9ORqaMMUAgKtv3bI,0.0255,7,0.593,-13.247,0,50,1963,0.197,96.247,0.545,1963,29
0.885,['The Crystals'],0.416,204000,0.831,0,2lT2w8qVNDUAzrdO4yCdxE,0.00184,7,0.345,-7.4620000000000015,1,52,1963,0.0875,77.946,0.254,1963,8
0.0597,['The Lively Ones'],0.556,197927,0.547,0,7sOBuRK26Ov7CR5fRSR7Om,0.7879999999999999,9,0.107,-13.264,1,54,1963,0.0284,141.437,0.8170000000000001,1963,10
0.67,['Roy Orbison'],0.495,169160,0.435,0,44pN9jfSqY3d3lrKuv3QeN,0.00038,0,0.13,-9.99,1,53,1963-02-01,0.0286,108.189,0.71,1963,3
0.922,['Andy Williams'],0.204,135000,0.153,0,3TsoMWVVcbs1mKHBiW5aWz,0.000572,10,0.115,-16.067999999999998,1,45,1963-11-24,0.0336,89.405,0.181,1963,26
0.758,['Ricky Nelson'],0.6709999999999999,146133,0.442,0,4Y6pdMS2PwGshq1MYcJ9fC,1.63e-05,0,0.108,-11.595,1,50,1963-01-01,0.0332,120.774,0.7490000000000001,1963,3
0.716,"['Cliff Richard', 'The Shadows']",0.601,129333,0.467,0,054qLeg034PXr1wM3DMstk,0.0,4,0.135,-10.041,1,56,1963,0.0263,129.578,0.66,1963,3
0.861,['Andy Williams'],0.725,234973,0.4320000000000001,0,5wbQ6oZjDZO9xREdXA0CZw,0.0,5,0.121,-11.923,0,48,1963-11-24,0.0422,114.081,0.7070000000000001,1963,7
0.435,['Quincy Jones'],0.449,166240,0.448,0,2Y44Ar0p3f2PPAFasWoLrH,0.00199,0,0.649,-12.295,0,53,1963-01-01,0.0381,77.634,0.652,1963,15
0.7070000000000001,['The Beatles'],0.591,108547,0.605,0,40qXGg5nRbcWzcFb26KWkQ,0.0,0,0.309,-10.925,1,50,1963-03-22,0.0413,133.34799999999998,0.882,1963,3
0.687,['Nat King Cole'],0.416,145013,0.726,0,0ItlbY5mHDSYQd3SOgAlZu,0.0,6,0.27,-5.254,1,49,1963-04-01,0.0573,182.219,0.895,1963,12
0.7190000000000001,['Bob B. Soxx & The Blue Jeans'],0.45,123747,0.848,0,0BZADNTotC07pQ6PFGRLGS,4.39e-06,9,0.461,-5.763,1,55,1963,0.0418,162.972,0.691,1963,12
0.931,['Andy Williams'],0.208,187000,0.184,0,4r87anpJZfl5p6OsBZnrZs,0.0,0,0.376,-15.49,1,41,1963,0.0303,80.26100000000002,0.34700000000000003,1963,13
0.754,['Brenda Lee'],0.409,166573,0.342,0,4tMnrDxy7Vmv7HyK3ZTO2w,0.0,5,0.35700000000000004,-8.458,1,51,1963-02-18,0.0252,99.568,0.423,1963,2
0.397,['Antônio Carlos Jobim'],0.664,200867,0.233,0,1iiIBMc2Cxk1tH55RZHXCA,0.775,7,0.0801,-20.362,0,56,1963-01-01,0.0488,143.914,0.8759999999999999,1963,16
0.389,['The Beatles'],0.635,124360,0.6559999999999999,0,7Msq9qojB7yORuJvz49iUy,0.00127,2,0.0828,-8.5,1,50,1963-03-22,0.0291,134.435,0.77,1963,3
0.56,['Elvis Presley'],0.618,145080,0.467,0,19gotedXtqeE8dWju6WURW,1.05e-05,2,0.5,-13.166,1,54,1963-08-11,0.0336,121.646,0.904,1963,3
0.861,"['Nikolai Rimsky-Korsakov', 'Isaac Stern', 'Milton Katims', 'Columbia Symphony Orchestra']",0.581,77093,0.715,0,0nF5aQoLs2YtbWwClXvumL,0.81,2,0.391,-11.645,0,49,1963,0.0366,93.616,0.966,1963,16
0.199,"['Duke Ellington', 'John Coltrane']",0.433,282600,0.631,0,6aNnVdpAQu8R0qGq5NMXyZ,0.0,5,0.271,-9.381,1,47,1963-02,0.0458,129.493,0.654,1963,12
0.518,['The Dillards'],0.446,124893,0.624,0,3iwe7i8OU95KJyqSzeHWCD,0.000115,11,0.274,-11.363,1,42,1963,0.0287,136.404,0.971,1963,17
0.7929999999999999,['Andy Williams'],0.481,125000,0.636,0,6ES0wuMhAYP03c0DRcI06e,0.0,10,0.124,-8.907,1,44,1963-11-24,0.0498,149.644,0.893,1963,17
0.899,['Ray Price'],0.486,283827,0.18,0,58EvnxQz4OhOCmuHtCefr5,0.00455,4,0.13,-17.204,0,43,1963,0.0344,94.895,0.292,1963,7
0.752,['The Chantays'],0.444,139253,0.459,0,3Wwy5wlxd8CpKMZGc4Mgjf,0.885,9,0.13,-16.485,0,42,1963,0.0388,152.111,0.735,1963,16
0.445,['George Hamilton IV'],0.63,133333,0.448,0,5bA26v8eeZrbHJpD4YPKAX,1.4300000000000005e-05,5,0.271,-15.015,1,45,1963-12-17,0.0271,104.024,0.753,1963,17
0.261,['Johnny Cash'],0.659,179147,0.7240000000000001,0,7robBaDSeyFRaxT0QhBifa,0.00176,5,0.363,-8.175,0,46,1963-08-06,0.0322,97.544,0.862,1963,25
0.516,['Brenda Lee'],0.384,154173,0.303,0,78HTdAIfx2UBmFWZN4s7A6,0.0,4,0.185,-9.288,1,48,1963-09-12,0.027000000000000003,110.75,0.269,1963,19
0.915,"['Claude Debussy', 'Eugene Ormandy', 'Philadelphia Orchestra', 'Philharmonia Orchestra']",0.0934,301907,0.037000000000000005,0,3sWbPGkJwBEB7JFgFzMPci,0.972,1,0.0827,-26.091,1,49,1963,0.0412,164.68,0.0364,1963,22
0.88,['Tony Bennett'],0.182,134893,0.261,0,4MVvSNPOUd2z70vkkNCbLr,1.03e-05,10,0.442,-13.707,1,50,1963-02-18,0.033,175.77900000000002,0.206,1963,0
0.911,['Joe Henderson'],0.531,482440,0.366,0,6qqK0oeBRapZn8f9hJJENw,0.88,5,0.0916,-11.697,0,45,1963-10-01,0.0496,81.867,0.785,1963,16
0.953,['Johnny Cash'],0.521,155573,0.311,0,5cbcZOuu19b5zkiJMEdLHn,0.000443,10,0.187,-11.262,1,46,1963-08-06,0.0458,180.19,0.575,1963,0
0.767,['The Beatles'],0.605,146533,0.394,0,7529Z6b1rlGZFFPWjHPeV5,0.0,4,0.0967,-11.33,1,49,1963-03-22,0.0378,133.942,0.597,1963,17
0.228,['Jackie Wilson'],0.481,82680,0.498,0,7whPRouBzTXLW5afFNus4H,0.0,8,0.0724,-5.445,1,43,1963,0.0757,179.81099999999995,0.884,1963,12
0.664,['The Beatles'],0.54,151907,0.7440000000000001,0,2RvKsA6Ho7VbJkVFiD4UQF,0.0,5,0.21,-9.637,1,47,1963-11-22,0.0312,135.731,0.963,1963,17
0.858,['Marty Robbins'],0.7390000000000001,129973,0.321,0,62qiyZxpfg6wEIV6S5PE9y,0.0,5,0.109,-13.229,1,42,1963-12-17,0.0502,147.16299999999995,0.8109999999999999,1963,17
0.782,['Andy Williams'],0.698,134960,0.361,0,1SkCx8w8y7TWVakdm2tV5m,1.43e-06,5,0.152,-12.782,1,43,1963-11-24,0.0276,75.619,0.53,1963,17
0.662,['Jorge Ben Jor'],0.512,179293,0.511,0,6U03Orwr5Dxt8jahLnQpYV,0.000199,2,0.209,-8.645,0,58,1963-01-01,0.03,89.499,0.589,1963,25
0.607,['The Beatles'],0.402,146440,0.86,0,7JxGM1R32ZqfwZou3VtnTg,0.0,4,0.736,-10.31,1,49,1963-03-22,0.0504,142.445,0.8220000000000001,1963,15
0.94,['Elvis Presley'],0.672,150480,0.28600000000000003,0,3KIlJMknWs4rgVztAoWUbY,0.0973,10,0.118,-14.71,1,50,1963-08-11,0.0283,102.743,0.556,1963,17
0.644,['Jorge Ben Jor'],0.7290000000000001,184093,0.401,0,6mTfOxORhYlpnTvm7VrL6b,0.0,10,0.0757,-9.458,1,57,1963-01-01,0.0418,134.704,0.5489999999999999,1963,17
0.425,['The Beatles'],0.545,169507,0.853,0,3zw4FTrVNfy2teEkV9FOvh,0.0,11,0.266,-8.369,0,48,1963-11-22,0.0394,128.816,0.923,1963,20
0.784,['Bobby Bare'],0.551,168067,0.285,0,6zBHtuqVP7CAx26XQRZnb6,0.0,11,0.112,-13.231,1,43,1963-08-03,0.0289,121.315,0.398,1963,2
0.6,"['Louis Armstrong', 'Duke Ellington']",0.6759999999999999,303173,0.113,0,02Z7LG6DNTuVTJiGdvTwDu,1.56e-05,5,0.0696,-17.238,1,46,1963,0.055,71.11,0.233,1963,2
0.8759999999999999,['Andy Williams'],0.166,169933,0.17,0,7BMumfQClxduJQpuku2ZVn,0.0,7,0.329,-13.16,1,42,1963-11-24,0.0304,83.382,0.349,1963,26
0.887,['Barbra Streisand'],0.363,183973,0.171,0,5kb8hqeLEXspWJZ0LrJPqE,2.55e-06,8,0.181,-14.248,1,44,1963-02-25,0.0323,73.734,0.199,1963,26
0.893,['Marty Robbins'],0.417,126467,0.263,0,1nivSuLqmUwqPNfjTcltl7,0.0,5,0.21,-12.276,0,42,1963-12-17,0.05,204.049,0.6679999999999999,1963,0
0.5379999999999999,['Bob B. Soxx & The Blue Jeans'],0.251,175360,0.7809999999999999,0,1ktQ6en7c8R42MNaTMS6kW,3.88e-06,7,0.454,-7.607,1,47,1963,0.0453,146.437,0.36,1963,12
0.664,['The Impressions'],0.3720000000000001,165627,0.311,0,4HiOvJ1lASRijDaaqtZQ9N,1.15e-06,1,0.19,-8.124,1,42,1963-01-01,0.0263,90.686,0.18600000000000005,1963,13
0.499,['Antônio Carlos Jobim'],0.685,170427,0.249,0,2LwKBoov9zTM4QbOt3zQj0,0.867,4,0.0751,-20.341,0,49,1963-01-01,0.0482,137.268,0.838,1963,16
0.6729999999999999,['Roy Orbison'],0.53,149427,0.26,0,26p6GNIQfv9koDVD4rTouu,1.2e-05,5,0.116,-12.218,1,48,1963-07,0.0357,117.861,0.805,1963,17
0.82,['Connie Francis'],0.598,133160,0.6920000000000001,0,2WQ8KMLXrSV7zL3hlwFVv8,8.99e-06,3,0.0506,-8.322000000000001,1,45,1963-10-01,0.0349,135.87,0.969,1963,3
0.938,"['Ella Fitzgerald', 'Nelson Riddle']",0.45,195667,0.154,0,5gPetRvxQKyOjjwZX1dzbt,4.37e-06,1,0.16,-14.485,1,47,1963-01-01,0.0373,110.666,0.243,1963,13
0.743,['Charles Aznavour'],0.5,139507,0.391,0,7xx7mUGAPcMd6gGqHzoec9,0.0,1,0.0847,-6.4510000000000005,1,59,1963,0.0335,139.972,0.539,1963,19
0.79,['The Crystals'],0.579,175013,0.7859999999999999,0,2t1rFVhlcummHG9ZG4JeNZ,0.000132,9,0.156,-5.919,1,45,1963,0.0356,143.01,0.629,1963,17
0.912,['Jim Reeves'],0.557,165453,0.152,0,771mxqxRBBAWTzBUcTJP3A,4.41e-06,5,0.0906,-16.91,1,53,1963-12-17,0.0319,110.879,0.457,1963,2
0.165,['The Ventures'],0.523,138427,0.513,0,39dG6KEqnSlh2bqnee1YC2,0.833,9,0.225,-13.158,0,45,1963-01-01,0.0597,154.69899999999996,0.929,1963,16
0.912,['Andy Williams'],0.181,195573,0.1,0,7eIblxbN3QfRIpemPt1tpu,0.0,5,0.0896,-14.597,1,43,1963-11-24,0.0331,84.596,0.0643,1963,26
0.75,['Elvis Presley'],0.38,114200,0.638,0,366wRPrx2airjcCRkxgoS2,0.0,3,0.258,-9.647,0,52,1963-08-11,0.0504,79.125,0.7490000000000001,1963,25
0.787,['The Tymes'],0.546,140467,0.494,0,6h0LLmMVZY108wNzD5UM6O,0.000111,4,0.453,-10.39,1,42,1963-01-01,0.034,75.655,0.44,1963,17
0.8640000000000001,['Tito Puente'],0.7140000000000001,190417,0.941,0,3FCN9xduajof2MGIJbWdGe,0.8170000000000001,2,0.0944,-6.1770000000000005,1,46,1963-12-31,0.0422,102.102,0.773,1963,3
0.34600000000000003,['Sam Cooke'],0.303,311773,0.7440000000000001,0,5YOdDTcnCGOBm1SvzIVuPs,0.0,0,0.782,-5.813,1,44,1963-08-16,0.0394,93.348,0.541,1963,15
0.7140000000000001,['Jim Reeves'],0.604,108907,0.453,0,5q1gPn2U9I0ZArcxMfm1WR,0.00135,0,0.365,-8.823,1,47,1963-11-01,0.0248,94.978,0.8390000000000001,1963,3
0.436,['The Searchers'],0.695,125813,0.731,0,5u6gmrJaLVWj1wjhdT2REm,0.0,2,0.131,-8.449,1,44,1963-08-01,0.0863,124.674,0.867,1963,3
0.953,['Patsy Cline'],0.321,155733,0.0227,0,0gnQsZ607gfNhIUqCNFC1G,0.0,8,0.313,-22.698,1,43,1963-06-10,0.0349,83.319,0.312,1963,26
0.227,['The Beatles'],0.618,146213,0.622,0,5maTh4fY9SlgR3FhRkf040,0.0,7,0.0438,-8.861,1,47,1963-11-22,0.0296,121.072,0.966,1963,1
0.728,['Lesley Gore'],0.605,134000,0.307,0,7xsrfbE3uNQgXoUl0t1TmO,2.64e-06,7,0.16,-14.779000000000002,0,46,1963-06-01,0.0322,137.196,0.514,1963,7
0.871,['Carl Butler'],0.59,177107,0.188,0,1ZNDtli4TjhuoBnWplaePI,0.0,7,0.0877,-12.253,1,45,1963-12-17,0.0302,113.907,0.521,1963,2
0.477,['The Beatles'],0.5529999999999999,119507,0.914,0,0sIZcoe69iSym9AecvZ7CT,0.0,9,0.292,-8.232000000000001,1,47,1963-11-22,0.0415,99.138,0.6829999999999999,1963,17
0.8490000000000001,['Julie London'],0.552,152653,0.223,0,2oFT6OCXqL53Is5YckPp7M,0.0,1,0.136,-12.429,1,51,1963,0.0322,105.449,0.47,1963,13
0.939,['Brenda Lee'],0.327,189653,0.223,0,6en4NMn5Mac3lqJKNxUdaz,0.000197,9,0.121,-11.803,1,49,1963-09-12,0.0293,176.86,0.31,1963,0
0.8959999999999999,['Oscar Peterson Trio'],0.81,166440,0.14400000000000002,0,5dIvbV5t3zSKYp1W1kr77v,0.371,10,0.125,-18.076,0,45,1963-01-01,0.0532,118.792,0.431,1963,7
0.608,['The Beatles'],0.654,145080,0.561,0,3JQWLa88R35d971o5bIImd,0.0,10,0.129,-10.550999999999998,1,47,1963-03-22,0.0304,129.884,0.929,1963,17
0.698,['The Beatles'],0.42,123480,0.3720000000000001,0,7fh53ta3vAOGJMQ4i5tCHe,0.0,1,0.104,-11.416,0,47,1963-03-22,0.0327,101.408,0.412,1963,7
0.708,"['Duke Ellington', 'John Coltrane']",0.525,262947,0.36,0,6Ylpg33fqhQfJrXLwSxnzh,0.0008349999999999999,0,0.126,-11.497,0,44,1963-02,0.0323,82.691,0.502,1963,7
0.4,['The Rivieras'],0.411,146133,0.8740000000000001,0,6qpTh8eRZ4wPycoRZvbWnd,0.0887,3,0.113,-8.72,1,42,1963,0.0427,169.46400000000003,0.965,1963,12
0.629,['The Beatles'],0.455,110493,0.5820000000000001,0,4dessGxnKXmTbHPhVgqODq,4.22e-06,4,0.172,-10.009,1,47,1963-03-22,0.0292,140.928,0.927,1963,17
0.992,['Tsegue-Maryam Guebrou'],0.4320000000000001,427840,0.07200000000000001,0,1NUdV2Lc7e2sbC14T7kG4q,0.889,0,0.0941,-22.419,0,44,1963,0.0366,65.45100000000001,0.208,1963,18
0.5920000000000001,['Dexter Gordon'],0.528,495373,0.583,0,5KQ6uddno2Hht84gJDHsPF,0.0,7,0.305,-8.776,0,47,1963,0.0643,96.284,0.6709999999999999,1963,20
0.872,['Sam Cooke'],0.521,245933,0.311,0,6X4cYTbSlb1xSS4WEMbDGm,1.71e-06,5,0.184,-12.033,1,44,1963-08,0.0269,71.806,0.207,1963,2
0.99,['Donald Byrd'],0.26,343280,0.203,0,0Xfq6BeOHdzf16gk9y8a1P,0.944,7,0.134,-12.231,0,48,1963,0.0353,173.503,0.064,1963,18
0.8759999999999999,['Bob Dylan'],0.6579999999999999,107227,0.218,0,7Ay1lHxhuM33NoXKsS0iom,0.00188,8,0.16,-17.302,1,45,1963-05-27,0.0377,106.73,0.632,1963,17
0.213,['The Beatles'],0.471,126827,0.8170000000000001,0,5vl0sRtrQM1BTSAxQZFqEN,0.0,7,0.498,-9.999,1,46,1963-11-22,0.0372,124.848,0.961,1963,17
0.994,['Bill Evans'],0.389,385493,0.0288,0,5O4qjToldZVIOHF8U3O2bD,0.923,5,0.0793,-26.056,0,44,1963,0.0603,80.181,0.0489,1963,18
0.747,['John Coltrane'],0.301,226907,0.4320000000000001,0,2NhvQE8TGRkNgRi7HkLJqH,7.61e-06,0,0.115,-13.043,1,40,1963,0.0342,167.199,0.434,1963,0
0.727,['Sam Cooke'],0.5670000000000001,205227,0.429,0,6g9uN89pIVbpvE6m9C3PQ3,0.0,7,0.105,-7.428,1,43,1963-08,0.0319,125.43,0.385,1963,2
0.69,['Bobby Vee'],0.555,155667,0.506,0,7oeacNYuOm66e6QcIxsksw,0.0,5,0.0905,-10.771,0,44,1963-01-01,0.0326,98.557,0.888,1963,7
0.83,['Sam Cooke'],0.623,225907,0.359,0,1v4BpOiU0WuSwiNbdYvdWd,0.0,7,0.113,-9.459,1,42,1963-08,0.0304,109.021,0.425,1963,2
0.452,['The Shirelles'],0.7390000000000001,137293,0.743,0,093adSf9ll30BEpggrfask,0.0,7,0.331,-5.926,0,38,1963,0.0321,111.07,0.922,1963,20
0.863,"['Phil Spector', 'Bob B. Soxx & The Blue Jeans', 'Darlene Love', 'The Crystals', 'The Ronettes']",0.181,128053,0.325,0,3jSoCdCbyZ2gMrQ9J3LA47,0.0929,7,0.107,-12.931,1,43,1963,0.0339,153.421,0.313,1963,2
0.385,['Mary Wells'],0.632,170439,0.336,0,3jnxnBVwaRUMYuQQmts6YR,0.0,9,0.127,-15.992,0,37,1963-01-01,0.0331,109.493,0.8859999999999999,1963,7
0.21,"['Duke Ellington', 'John Coltrane']",0.478,267133,0.517,0,5PGnB8aUHVm6tvYRHy4i30,0.0006,7,0.523,-11.592,1,43,1963-02,0.0447,122.97,0.488,1963,15
0.5710000000000001,['Charles Mingus'],0.426,288667,0.528,0,1wVqyP5MC3wJmOvEk9e6Ts,0.247,0,0.096,-10.634,1,42,1963,0.0574,106.13,0.695,1963,3
0.48,"['Duke Ellington', 'John Coltrane']",0.467,329987,0.389,0,6aQjtWVOYLhaatELyPBt12,0.0,10,0.0835,-10.633,0,43,1963-02,0.0305,103.379,0.422,1963,20
0.909,['Mose Allison'],0.627,157227,0.403,0,7xNzzXvTBzRG68G19N7iA5,0.237,1,0.118,-14.538,1,45,1963,0.0338,150.358,0.955,1963,3
0.828,['Jimmy Smith'],0.7140000000000001,483093,0.3670000000000001,0,0bv5vUJCvXM9G0cbjeikyY,0.399,5,0.112,-12.855,1,43,1963-02-12,0.0328,107.328,0.633,1963,3
0.86,['Sam Cooke'],0.348,131707,0.134,0,34EltYEPxM1kwzfvi7PUU9,0.0,0,0.111,-10.768,1,44,1963-08,0.0366,174.39,0.2,1963,0
